tx_id,user_id,amount,anomaly_score
141530,U1222,83.31,-0.014321020819862968
137092,U1382,110.17,-0.014330284271080747
142538,U1178,102.25,-0.014339877486757269
101433,U1161,48.35,-0.014341373090364137
139009,U1140,29.98,-0.014347262494416462
146437,U1315,52.27,-0.014352224453870343
143307,U1245,175.35,-0.014354765261312226
147577,U1222,93.98,-0.014357297418696057
107811,U1185,50.03,-0.014363036681852882
111124,U1391,105.29,-0.014363667897490506
128787,U1269,128.92,-0.014370700046017775
127963,U1136,92.8,-0.014377831684714518
134969,U1336,74.66,-0.014379437537396176
155488,U1188,98.47,-0.01438672513440581
117402,U1303,60.6,-0.014411853790529837
149769,U1331,117.03,-0.014414785396133493
157027,U1341,80.57,-0.014420713579157638
153598,U1251,28.85,-0.014425516818809393
120648,U1147,76.83,-0.014428079003404346
137895,U1352,97.74,-0.014441802388199093
161310,U1092,50.75,-0.01444423321913276
164402,U1193,49.86,-0.014448293596382718
153974,U1193,13.93,-0.014450509173585738
166699,U1157,162.25,-0.014456074673582028
128004,U1311,53.68,-0.01445613965692311
128716,U1083,38.03,-0.014457583365624697
162932,U1222,59.79,-0.014459172765690535
149987,U1033,106.41,-0.01446255202388958
163949,U1062,18.12,-0.014468232252936433
140097,U1292,110.5,-0.01446912606023803
161161,U1067,150.44,-0.014477625680438606
164872,U1279,45.1,-0.014479022380409408
108657,U1196,132.97,-0.014481784698515262
140017,U1250,102.84,-0.014484008224072328
131308,U1124,44.99,-0.014484462484136975
167730,U1318,5.0,-0.014487143729973393
151622,U1089,142.7,-0.014490067666462113
162719,U1032,80.18,-0.014497115327138994
107789,U1255,42.73,-0.014498251357193102
158220,U1271,71.77,-0.01450456571249943
117933,U1389,63.76,-0.014508049460054693
149066,U1146,35.0,-0.014511791162259839
150097,U1155,109.09,-0.01451264186551224
117747,U1231,38.6,-0.014513260844237012
109423,U1193,107.46,-0.014513795828974283
137638,U1036,35.31,-0.01451408331026421
104194,U1361,69.49,-0.014521216899508587
125237,U1055,117.67,-0.01452321886673426
118236,U1295,5.0,-0.014523882467427678
166016,U1319,79.81,-0.014526144137047024
107418,U1319,83.15,-0.014526144137047024
107993,U1295,110.69,-0.014528569678437091
137438,U1047,78.76,-0.014528990685904266
121562,U1352,5.0,-0.014529639002468201
121220,U1352,5.0,-0.014529639002468201
104662,U1233,17.85,-0.014530308161104571
110209,U1108,40.64,-0.014533090361977873
103861,U1272,111.28,-0.01453936028963857
151589,U1271,134.35,-0.014541824436734813
134929,U1271,131.82,-0.014541824436734813
164305,U1394,5.0,-0.014545071278340526
118862,U1191,24.07,-0.014559544856084265
132066,U1311,46.41,-0.014563862576914827
101126,U1330,118.49,-0.014564602961763099
152484,U1073,44.67,-0.01456612498870819
107526,U1220,55.98,-0.014566799207258906
147593,U1147,85.43,-0.014571871183261706
104068,U1332,46.34,-0.014581363814542156
106041,U1045,166.02,-0.014583868207672575
115311,U1010,153.08,-0.014596518995694072
134748,U1395,41.4,-0.014601141377164454
135022,U1395,41.25,-0.014601141377164454
141583,U1257,98.56,-0.014601826493210056
145790,U1064,142.24,-0.014608653054367851
104585,U1056,129.18,-0.014609883777299392
125780,U1202,117.57,-0.01461566283086466
167710,U1291,82.58,-0.014620424473075242
157781,U1135,61.27,-0.01462177525768972
133403,U1096,125.37,-0.014621952583979659
116497,U1029,28.12,-0.01462232781313219
151353,U1289,75.36,-0.014627843210520889
134476,U1203,112.25,-0.014630452283206112
156497,U1203,112.49,-0.014630452283206112
139566,U1397,93.07,-0.014631141241953393
150617,U1255,46.65,-0.014631559992462299
127698,U1349,5.0,-0.014631660732384824
164664,U1099,5.0,-0.014638867235631872
165793,U1316,104.9,-0.014648783537448654
147358,U1346,107.02,-0.01465131331779405
152918,U1178,5.0,-0.014651863297508115
102140,U1251,21.61,-0.014652498973448199
159016,U1279,121.61,-0.014658799680072051
115842,U1364,15.63,-0.014660244545472934
162086,U1329,72.65,-0.014691985238674503
156448,U1211,11.73,-0.014700847911622923
134374,U1040,51.21,-0.014704012357771096
145245,U1361,22.01,-0.01470419564764531
140330,U1263,118.62,-0.014706566516652534
127177,U1303,58.88,-0.014711991314378411
139379,U1229,5.0,-0.014715413855420204
144676,U1281,129.42,-0.014717323171585188
130281,U1229,46.93,-0.014717423006031887
159325,U1393,33.34,-0.014720188680775915
105297,U1268,51.42,-0.014720378213159488
113085,U1078,15.22,-0.014720977746602902
143898,U1126,5.0,-0.01472317061831097
128399,U1212,104.54,-0.014726613035281727
112493,U1276,5.0,-0.014728530961664637
161795,U1222,82.94,-0.014730970801624698
152427,U1083,54.26,-0.014736895793484767
120973,U1291,58.84,-0.014739756739988005
122850,U1199,64.19,-0.014747382133776557
136671,U1025,11.87,-0.014750542981194069
134828,U1130,153.3,-0.014764038639430046
101667,U1238,122.78,-0.014767333000928943
143151,U1272,26.47,-0.014778282480843893
156266,U1206,80.85,-0.014780653201796692
152858,U1012,12.1,-0.014794884876647508
158784,U1157,110.93,-0.014799308399378003
158285,U1263,56.32,-0.014804579879376919
125316,U1008,117.26,-0.01480672240460787
108908,U1068,53.33,-0.014811191611810597
109402,U1154,141.79,-0.014815022733601258
126573,U1180,118.28,-0.014817655751652007
163477,U1120,100.48,-0.014828581602766481
131811,U1314,5.0,-0.014829000014366597
118023,U1377,128.41,-0.014836867413559645
106779,U1046,5.0,-0.014840993462802396
139066,U1226,25.24,-0.014843642549748971
138558,U1104,56.54,-0.014850023284652446
117117,U1341,76.59,-0.014852317199717956
125981,U1225,35.75,-0.014852682814791985
105628,U1394,110.46,-0.014856511851762002
138017,U1272,100.52,-0.014856696130868027
166944,U1177,114.61,-0.014858464538349634
155473,U1032,81.01,-0.014861168752458562
106792,U1221,32.17,-0.014864220635948121
152993,U1260,132.96,-0.014869535582338918
159075,U1330,99.63,-0.014877540425922518
132871,U1078,139.77,-0.014879168325798343
153763,U1018,135.75,-0.014879609114863785
107742,U1096,24.5,-0.014886775295346506
115070,U1086,162.87,-0.014887213166906568
132230,U1029,83.92,-0.014894797616987485
145597,U1201,27.42,-0.014901030272872602
167564,U1032,80.57,-0.01490668179549106
112253,U1269,58.71,-0.014914434045346984
145660,U1308,121.04,-0.014918693004440183
141426,U1347,121.31,-0.014934312325211942
139089,U1119,109.52,-0.0149347807028312
102283,U1192,130.67,-0.014935069443110302
143737,U1132,47.3,-0.014939513769676173
121903,U1292,5.0,-0.014949022643050107
106470,U1069,49.32,-0.014953812653191302
117566,U1336,95.52,-0.014956322224059354
118294,U1308,37.96,-0.014961945264329646
127841,U1330,58.78,-0.014986817910229523
155340,U1276,110.38,-0.014987408970954992
138298,U1211,91.31,-0.01500207268969258
155707,U1040,14.08,-0.015005432497846385
156690,U1231,31.37,-0.015009477486547625
126311,U1003,51.11,-0.015013696319510729
121345,U1292,13.34,-0.015018227099762168
103427,U1193,49.47,-0.015018857818674167
104353,U1363,16.13,-0.015029302540804522
164724,U1010,126.08,-0.015038696962242852
149612,U1186,99.58,-0.015041085580104302
141185,U1257,98.1,-0.015041323637641173
109365,U1257,28.79,-0.015044015181001097
150429,U1027,45.69,-0.015051208775408486
112187,U1120,127.52,-0.01505281084494667
112981,U1187,31.84,-0.015053564393172306
136798,U1382,107.61,-0.015055270611364966
106255,U1388,121.55,-0.015065204029611062
157238,U1269,49.86,-0.015065972087211948
119891,U1134,28.15,-0.01507170438846703
144235,U1281,129.08,-0.01508130211469687
159434,U1339,41.82,-0.015084752368443586
118832,U1123,135.48,-0.015088670000603642
144844,U1068,79.76,-0.015090061458766818
124028,U1229,104.84,-0.015093436884225764
162508,U1067,65.9,-0.015103825951493248
166504,U1168,64.84,-0.0151218088438732
132245,U1190,5.0,-0.015123191721216735
132170,U1190,5.0,-0.015123191721216735
123764,U1119,107.73,-0.015131645210748303
100070,U1337,135.36,-0.015134557326259401
130182,U1229,55.56,-0.015135087898696496
124255,U1177,71.66,-0.015135170964955919
165261,U1323,185.08,-0.015136251739409278
148102,U1364,5.0,-0.01513786606759585
137862,U1357,59.7,-0.01514431772332262
137858,U1357,60.4,-0.01514431772332262
144779,U1301,72.7,-0.015145533584855889
152688,U1040,111.28,-0.015145976106120316
160533,U1231,153.26,-0.015146005402751489
111745,U1389,101.25,-0.01514900322120928
116917,U1213,99.88,-0.015156098170538859
101832,U1109,24.91,-0.015163796467797877
161747,U1055,20.97,-0.015170135455385921
153522,U1155,71.15,-0.015174580520455738
132548,U1116,85.7,-0.015176524749604904
114546,U1185,25.89,-0.015188424755182632
154242,U1267,55.08,-0.015192334385761922
140875,U1021,32.78,-0.015192936008038792
161760,U1303,91.73,-0.015207115334126347
137259,U1011,48.25,-0.01521041241404105
130119,U1272,13.94,-0.015214960993418406
103006,U1286,123.35,-0.015217179575660957
141732,U1256,34.15,-0.015220886285003484
148724,U1162,53.4,-0.015227833163320343
127562,U1231,153.7,-0.015230288402181864
106956,U1369,5.0,-0.015242547408160754
144563,U1317,33.48,-0.015254622303431498
104764,U1150,112.39,-0.015256439896078075
129642,U1002,5.0,-0.015256531721996574
144624,U1222,60.89,-0.015260957354872665
161559,U1155,110.77,-0.015262175778223707
139180,U1021,95.94,-0.015268770701094475
107428,U1225,118.67,-0.015270691048055998
150427,U1095,38.46,-0.01527129643515386
132025,U1278,112.01,-0.015272724960206426
150338,U1147,143.79,-0.01527374067530627
160066,U1166,116.87,-0.015273816400714455
141325,U1080,81.5,-0.015283709227467645
125033,U1001,51.48,-0.015284016700232387
109814,U1053,17.15,-0.015287168833835454
164156,U1177,111.97,-0.015289600405957142
167122,U1083,46.16,-0.015302745195429387
155687,U1376,137.44,-0.015304677654308119
129733,U1397,92.44,-0.01530506189687483
165722,U1310,98.28,-0.015307563119380705
110480,U1398,68.7,-0.015315045010736914
102216,U1337,29.61,-0.015323942879311258
108749,U1382,105.98,-0.015325106192433872
121788,U1014,69.53,-0.015336064348897989
130747,U1388,130.23,-0.015336680504153474
132478,U1349,150.24,-0.01533901398728314
114665,U1067,84.56,-0.015341375227521586
139825,U1250,102.12,-0.015344441448040029
116451,U1199,100.45,-0.015344944105152044
166245,U1199,98.22,-0.015344944105152044
167273,U1161,27.31,-0.015348032690559553
110770,U1094,175.0,-0.015350596331547985
114703,U1397,5.0,-0.015357929167863974
112379,U1384,5.0,-0.015379257675404828
136603,U1397,139.85,-0.015380011990075168
151040,U1229,45.38,-0.015384184373834615
108359,U1024,94.54,-0.01538728833468576
165862,U1161,24.37,-0.015389659986322371
160472,U1257,5.0,-0.015397678669033917
108012,U1074,71.61,-0.015402637031001557
123909,U1398,156.85,-0.015405286522943108
121189,U1266,75.34,-0.015416919175789067
144685,U1221,58.02,-0.015418172281380252
152198,U1322,67.17,-0.015418456195340761
125408,U1073,126.71,-0.015430626545232957
107801,U1003,46.73,-0.01543925161843394
113597,U1018,113.48,-0.015442589897666404
159805,U1078,5.0,-0.015448840484886544
144238,U1349,115.3,-0.01546282325791628
101768,U1296,190.8,-0.015464295992453176
158839,U1190,62.25,-0.015464319136679488
133437,U1266,149.11,-0.015464954732068884
129354,U1375,52.29,-0.015466204940009443
159717,U1196,7.98,-0.015471927376165106
152614,U1125,26.05,-0.015472355756611203
116383,U1068,97.8,-0.015477933333676202
156357,U1319,33.88,-0.015478159726659927
117491,U1094,126.91,-0.015486055131610795
165972,U1116,91.14,-0.015489983842509993
132539,U1243,131.26,-0.015491138263572575
107207,U1265,5.0,-0.015498030933859756
165068,U1309,107.99,-0.015500244990654196
140845,U1047,57.79,-0.015505050583259355
138055,U1357,91.25,-0.015505521600223355
136842,U1065,162.13,-0.015520965108152951
136945,U1352,59.37,-0.015535037129924264
146733,U1376,146.86,-0.015541694543498621
142599,U1116,59.7,-0.015548158604050236
156443,U1260,5.0,-0.015552749948730571
158836,U1182,150.21,-0.015555640297362268
139558,U1289,114.55,-0.01556501382791583
133304,U1011,5.0,-0.0155665242655514
133996,U1094,130.04,-0.015568628031639383
100809,U1146,38.65,-0.01557234716561928
128120,U1116,72.0,-0.015587637017667438
163598,U1294,76.14,-0.015592911294655083
137160,U1381,37.81,-0.01559790054785775
149670,U1389,62.63,-0.015599829278603811
131427,U1376,5.0,-0.015600309476786166
156376,U1390,20.17,-0.015612221251508842
108198,U1021,65.74,-0.015616596696369592
147326,U1060,24.89,-0.01562203473882977
148912,U1287,119.14,-0.015627855340069836
156787,U1214,126.12,-0.01563698419589385
153662,U1003,120.29,-0.01563952345644223
154937,U1231,179.91,-0.01563996924968689
114894,U1063,170.55,-0.015640766325793358
154621,U1137,55.89,-0.015644408801799636
164528,U1095,133.83,-0.015648942379081047
121526,U1272,37.38,-0.015652702702415863
142018,U1234,5.0,-0.015655515179239833
166964,U1133,49.93,-0.015663797426817873
111353,U1060,163.22,-0.01567333201451361
119588,U1293,102.01,-0.015674400266779114
134036,U1303,57.67,-0.015690114693179075
108178,U1073,132.15,-0.01569022500246757
110726,U1140,124.73,-0.015690786415628013
114614,U1253,5.0,-0.015693054924060278
120360,U1069,38.43,-0.01569762836962125
159232,U1330,38.58,-0.015708827210672648
125551,U1013,36.86,-0.015711820225764214
138060,U1357,52.42,-0.01571236300958934
107997,U1381,30.16,-0.01571616230225277
158492,U1332,52.84,-0.015726323726534902
114979,U1397,6.59,-0.01573237713082379
162663,U1067,73.53,-0.01573785766236818
165602,U1109,121.23,-0.015741909309587767
123763,U1068,50.36,-0.01574623640160668
149976,U1117,113.58,-0.01575049172582548
150797,U1278,53.82,-0.015752114461389258
112020,U1327,85.15,-0.015753573458100828
133806,U1272,80.96,-0.01575979608919482
164609,U1210,129.35,-0.01576086308495507
123750,U1336,72.26,-0.01576515552107181
145105,U1280,120.34,-0.01576556321077881
152350,U1191,131.38,-0.01576692779879653
118183,U1363,5.23,-0.015776815346668666
100136,U1127,168.18,-0.015780147273764002
157131,U1119,72.21,-0.015786117400748784
104371,U1202,36.68,-0.01578792107635379
117770,U1228,33.96,-0.01578842319870694
135742,U1292,28.43,-0.015789692560359666
134702,U1275,52.81,-0.0157955812693245
110289,U1376,103.02,-0.015804103927049933
106089,U1128,99.82,-0.015810089757621142
122502,U1009,26.36,-0.01581056008818891
161111,U1009,26.0,-0.01581056008818891
147693,U1083,45.96,-0.015825367967543504
120493,U1003,62.55,-0.015829662983112204
120982,U1003,63.33,-0.015829662983112204
139730,U1052,64.62,-0.015834108818121417
104016,U1180,70.72,-0.015840560436130236
104153,U1236,26.97,-0.015841167665975677
167212,U1328,128.26,-0.015847040525071215
126886,U1069,62.04,-0.01585152919217928
142735,U1389,88.54,-0.01585480150948619
150814,U1194,39.63,-0.01585543757421264
131737,U1275,47.76,-0.015859802145981643
154977,U1286,100.94,-0.015862273818493387
157730,U1084,99.88,-0.015862857801930738
144719,U1301,67.22,-0.015863469911634814
139337,U1024,68.44,-0.015866754341763437
127551,U1265,18.11,-0.015867400109612288
152342,U1212,40.45,-0.015878199574756526
101143,U1226,14.18,-0.01588480584082828
143999,U1002,5.0,-0.01588831783963789
144076,U1002,5.0,-0.01588831783963789
138525,U1232,42.38,-0.01589096780846284
143987,U1071,105.92,-0.01589579388535247
154410,U1244,31.11,-0.01589803256269493
110801,U1191,101.88,-0.015898457572089443
149279,U1132,26.96,-0.0159042132614802
110237,U1172,135.71,-0.015906215806637685
153582,U1128,30.4,-0.015906502952159368
116505,U1076,39.79,-0.015911655478291084
167067,U1125,160.44,-0.015912350225883425
158122,U1242,38.07,-0.01591922515343546
158724,U1008,5.0,-0.01592033524032407
157757,U1120,96.96,-0.015921371656260282
156161,U1236,173.0,-0.015922253842332992
157106,U1336,94.95,-0.015943703690527816
103812,U1202,111.8,-0.0159524768854687
167251,U1170,109.7,-0.015964831366635172
110890,U1330,81.24,-0.01597411365197142
167749,U1241,30.76,-0.01597994083606816
163006,U1180,66.65,-0.01598038145794932
160878,U1033,13.62,-0.015987021980228156
167349,U1346,5.0,-0.01599761243169773
167787,U1346,5.0,-0.01599761243169773
144819,U1116,65.02,-0.015998824895395385
127469,U1309,126.79,-0.016004346333018282
157525,U1083,107.05,-0.01600578487869405
150972,U1168,19.1,-0.016007391298693115
139312,U1229,142.91,-0.016009017300515672
159127,U1055,26.37,-0.016011425124721458
120922,U1041,109.91,-0.01601206541939988
149615,U1123,13.2,-0.016019177368809204
142316,U1130,88.53,-0.016020506452867355
133138,U1024,70.01,-0.016039366891821866
139207,U1246,19.95,-0.016040263401442982
157759,U1389,61.08,-0.016045544647905037
130321,U1357,27.77,-0.016045907828991478
148878,U1052,48.24,-0.01604872041713975
129933,U1285,6.2,-0.016057500117300408
160917,U1021,109.56,-0.01606368153909887
114247,U1125,150.83,-0.016070375162371572
124206,U1329,169.82,-0.016078051472807775
138288,U1336,73.91,-0.01608435700325096
124145,U1345,16.85,-0.016093987310043648
158341,U1169,51.54,-0.016103045182606576
139767,U1225,5.0,-0.016105045240753988
152738,U1225,5.0,-0.016105045240753988
117229,U1391,17.35,-0.016116283915328645
110004,U1168,62.05,-0.016117392479167676
100366,U1056,43.35,-0.016124219260897358
116407,U1205,44.86,-0.01612590380198645
131341,U1283,162.59,-0.01612702935773518
113231,U1172,20.24,-0.01613939795903787
163351,U1240,70.34,-0.01614123881376177
142900,U1168,87.71,-0.01614926950047491
135688,U1241,57.52,-0.016162778220655854
126146,U1212,115.88,-0.01616427487796273
128302,U1196,5.0,-0.016168655021586216
149160,U1131,114.48,-0.016169016974728896
111315,U1291,75.23,-0.016173003437215196
135220,U1104,127.53,-0.016174318353735177
121606,U1266,87.78,-0.016174320629956603
137445,U1068,46.04,-0.016178902726962777
146627,U1013,112.75,-0.016181348454745507
164004,U1307,52.98,-0.01618228651824735
164083,U1145,55.03,-0.01618979340757795
106826,U1316,145.33,-0.016191780804203477
163444,U1379,37.82,-0.0161917897613523
126620,U1099,25.24,-0.01619569151683679
107301,U1213,82.81,-0.016201243059806966
145005,U1154,46.13,-0.016212408775077642
106693,U1033,105.73,-0.016215214995232343
116809,U1251,118.8,-0.016220160047360568
156776,U1390,19.38,-0.01622057508702867
108968,U1190,132.97,-0.016227830323500367
111953,U1193,135.35,-0.016236211972946328
106344,U1159,119.34,-0.016237496990899086
157620,U1314,11.24,-0.0162409800640166
128263,U1382,50.36,-0.016242126254573084
135418,U1155,96.48,-0.01624384330656631
118427,U1282,101.66,-0.016249814287106278
148571,U1282,101.1,-0.016249814287106278
148846,U1318,5.0,-0.01624999950423006
119896,U1092,55.0,-0.016263358775284398
152152,U1334,121.69,-0.016263371303413703
130584,U1020,24.76,-0.016265085583914034
143220,U1145,56.0,-0.016265186675241804
106560,U1131,110.38,-0.016267767283977632
157210,U1263,36.33,-0.01626875621364219
133852,U1332,82.19,-0.016284100187029703
130162,U1391,144.14,-0.016292885583227563
153581,U1185,89.59,-0.016294194852641893
160254,U1052,14.32,-0.016297582092900262
136336,U1202,112.62,-0.01630014505343025
120891,U1148,142.18,-0.016303911488893735
133288,U1056,121.22,-0.016307571571183104
131325,U1266,55.67,-0.016307741997883957
121555,U1170,113.92,-0.016311105606434676
105552,U1256,7.84,-0.016321205415758717
163391,U1027,19.4,-0.016324648800231663
152764,U1396,39.83,-0.016325028139878562
160773,U1354,39.74,-0.016328667700718686
147522,U1345,17.04,-0.01632942120593226
108238,U1021,80.57,-0.01633839008743186
127570,U1272,118.08,-0.01634141677060121
161845,U1311,5.0,-0.01634699763684639
164855,U1092,175.1,-0.016350641901497605
129850,U1020,152.1,-0.01635276797294122
136720,U1212,88.22,-0.0163579228467722
167813,U1170,104.56,-0.016358762748802706
141087,U1368,163.15,-0.016363435693792075
130387,U1130,144.45,-0.016366722482462816
164020,U1077,21.46,-0.01636709085882916
134940,U1201,18.54,-0.016373936581581316
118657,U1079,5.0,-0.01638236284314653
135843,U1193,5.0,-0.016386711246669516
120817,U1265,5.0,-0.016407743702501965
157903,U1395,54.02,-0.01640875626090267
132750,U1176,128.7,-0.016420981820875563
107877,U1014,22.63,-0.016429566689500342
125709,U1235,21.16,-0.01643086880386565
165164,U1188,111.32,-0.016438780635700322
144459,U1258,5.0,-0.016448265360986102
144362,U1258,5.0,-0.016448265360986102
100753,U1214,117.53,-0.016449383910801394
103715,U1029,22.47,-0.01645300753157792
122891,U1112,137.15,-0.01645339000070542
129298,U1069,95.14,-0.016454470567373723
131692,U1314,11.22,-0.016462920379743166
158103,U1031,115.03,-0.016464507628523962
103099,U1102,51.79,-0.016470435512959
143526,U1102,51.04,-0.016470435512959
144619,U1147,23.55,-0.016474533538638304
152861,U1069,50.53,-0.016474551570373277
143716,U1184,124.33,-0.016486095381524714
123247,U1187,99.63,-0.016486311379384756
144629,U1301,80.7,-0.016492100658003363
144206,U1199,74.08,-0.01649277090520358
113789,U1199,74.53,-0.01649277090520358
153646,U1010,76.49,-0.01649432064163971
104615,U1249,9.41,-0.01650375971458714
158595,U1336,41.46,-0.016511053517917918
122951,U1310,103.54,-0.016516144176449116
117955,U1233,63.79,-0.016520961874114275
118094,U1233,63.25,-0.016520961874114275
136454,U1170,19.29,-0.016527133968907964
148968,U1231,106.82,-0.016527944548446062
112413,U1028,130.75,-0.016528989802592882
127910,U1291,81.41,-0.016537600416964917
123414,U1091,112.1,-0.016542259717479996
167536,U1199,73.39,-0.01654668371329165
164189,U1029,112.41,-0.0165507513715848
105575,U1169,121.21,-0.01655914081128224
107980,U1213,92.44,-0.01655965886748095
158474,U1067,152.34,-0.016559727891832795
162131,U1225,5.0,-0.016561623075887173
116512,U1225,5.0,-0.016561623075887173
122921,U1212,103.77,-0.016564922357770455
137550,U1002,83.55,-0.0165726586140675
159308,U1240,5.0,-0.01657638004117727
137544,U1255,32.8,-0.01658126628328772
149255,U1155,41.32,-0.016594156259096774
104214,U1291,64.23,-0.016600921846278933
113496,U1130,76.52,-0.016607417458609587
126934,U1260,130.34,-0.016620225402269515
145012,U1095,107.16,-0.016638953918483208
109996,U1140,171.97,-0.016640564421535005
124442,U1289,64.51,-0.016642807733277858
126843,U1099,112.88,-0.016643900191684054
131035,U1129,58.38,-0.016645378296357462
134635,U1276,5.0,-0.016645478638078602
134837,U1053,125.59,-0.01664900535714022
108426,U1162,110.32,-0.01664908732929705
121355,U1206,78.36,-0.01665314299597724
115611,U1042,5.0,-0.016653700378442507
131632,U1293,50.22,-0.01665569997692407
141264,U1364,95.93,-0.016657578387409226
106394,U1180,87.67,-0.01665902943835483
159860,U1102,55.96,-0.01666046998399103
107072,U1187,8.31,-0.016668649972435518
140377,U1265,5.0,-0.016669144187418952
118906,U1042,113.65,-0.01667008131781753
149742,U1137,65.11,-0.01667564686153543
153969,U1185,63.69,-0.01667728752750355
154040,U1185,68.08,-0.01667728752750355
155777,U1237,22.15,-0.01668286263193684
101028,U1329,76.15,-0.016688642077769086
142947,U1099,36.4,-0.01669741621804042
118669,U1099,36.89,-0.01669741621804042
150853,U1396,5.0,-0.01669819488557517
151140,U1396,5.0,-0.01669819488557517
100275,U1092,52.12,-0.0167021774011607
107213,U1083,77.82,-0.016711693017474598
113350,U1255,70.21,-0.016715017960077988
153622,U1010,81.1,-0.016716051909858247
147956,U1102,56.79,-0.016719577830944143
110218,U1207,35.74,-0.016724455472179482
138045,U1250,157.16,-0.01673207921446218
165271,U1321,85.99,-0.01673278627162658
129482,U1103,29.39,-0.016733555666674005
103840,U1041,24.52,-0.01673765619163167
134283,U1255,74.48,-0.01674002689636291
100234,U1106,130.8,-0.016741816416579937
152648,U1106,130.47,-0.016741816416579937
127633,U1124,111.55,-0.016747437467038016
120517,U1349,5.0,-0.016761509655210165
130168,U1231,163.16,-0.016773898375949323
146799,U1389,87.09,-0.016775537033539945
132532,U1221,117.75,-0.016778789482172318
110918,U1307,9.2,-0.0167908657253275
105908,U1358,186.13,-0.016794228221935235
114953,U1278,56.3,-0.016797145965308676
158542,U1060,5.0,-0.01680807848307381
134513,U1266,5.0,-0.016817405931176005
134178,U1266,5.0,-0.016817405931176005
143322,U1137,23.44,-0.01681941673363431
145028,U1087,29.16,-0.016825795621746287
157751,U1135,62.59,-0.01682765962674028
133600,U1162,56.23,-0.016833032236826508
141910,U1170,59.01,-0.016836522199191625
154953,U1102,98.27,-0.01684065039761835
129408,U1102,98.38,-0.01684065039761835
113796,U1255,47.14,-0.016846632752993917
114858,U1233,66.74,-0.01684699103815007
161474,U1389,86.47,-0.016850889207215117
151429,U1345,152.18,-0.01685390875283084
130087,U1253,90.07,-0.01685420532431774
139701,U1036,43.45,-0.01685505019975497
122142,U1050,47.09,-0.016856142287987944
139512,U1389,25.32,-0.016858601640106736
116688,U1206,86.25,-0.016865542482165194
137723,U1206,86.34,-0.016865542482165194
116316,U1130,89.63,-0.01686627719417791
119096,U1131,89.14,-0.01686627719417791
131296,U1301,55.56,-0.016868352526712323
113046,U1358,29.72,-0.016870722862653693
146400,U1196,37.0,-0.016871701707163653
163160,U1128,19.31,-0.01687499852617468
144338,U1130,97.21,-0.016878833223100662
152237,U1330,17.69,-0.01688119470298089
146962,U1243,77.89,-0.0168821059346937
114885,U1280,93.56,-0.016889259299569134
122715,U1312,43.15,-0.016895605096354342
166663,U1229,80.29,-0.0168969821071264
123285,U1332,73.52,-0.01689948286423273
126468,U1099,24.02,-0.016901846695990427
117130,U1198,13.63,-0.016904840426770523
158110,U1024,67.52,-0.016904873118684275
123209,U1316,79.01,-0.016904898690165957
158170,U1193,81.23,-0.016907478966386412
106484,U1189,47.86,-0.01691482744648177
129014,U1267,94.48,-0.01691768941598501
127956,U1293,168.7,-0.016917995993826256
120326,U1220,41.8,-0.016920408174274336
125087,U1001,92.42,-0.016923155131638935
134857,U1116,70.62,-0.016927758496259927
115333,U1234,5.0,-0.016928798410217608
163386,U1155,86.53,-0.016952874951459578
147627,U1068,88.02,-0.016955557113547397
147709,U1154,122.13,-0.016956528593667503
152153,U1155,54.13,-0.016959728346769138
155590,U1198,86.98,-0.016965971560647348
116275,U1202,105.78,-0.016973918412400747
138038,U1204,135.39,-0.01700127979195021
128948,U1116,77.15,-0.01701369737609147
122517,U1133,48.3,-0.017017796029406045
161626,U1269,55.91,-0.017027758762487702
109254,U1384,163.86,-0.01702955926864066
162064,U1329,82.22,-0.017036342371329446
162132,U1301,113.83,-0.017040710522249817
105682,U1232,84.98,-0.01705293699881685
127815,U1102,97.85,-0.01705484785446791
157022,U1083,85.82,-0.01705503114224754
131866,U1083,84.33,-0.01705503114224754
128657,U1157,120.32,-0.017059239875571133
101197,U1018,81.52,-0.01705994701819452
149288,U1292,5.0,-0.01706430242403253
126517,U1333,5.0,-0.017066180136257138
149600,U1231,48.66,-0.017077009485330686
132378,U1288,36.13,-0.01707971982438862
163985,U1317,35.58,-0.01707972181588793
138879,U1155,90.98,-0.017087517215409378
108342,U1001,115.19,-0.017090467510897198
121955,U1186,63.55,-0.017093426764761232
101982,U1122,55.89,-0.01709843525304525
146622,U1314,41.99,-0.01710155386223943
146903,U1131,84.8,-0.017103360414138444
104721,U1346,105.36,-0.017103991004500288
157194,U1295,68.23,-0.01710965918631053
134721,U1237,157.84,-0.01712309934879556
107294,U1191,36.98,-0.01712867577294901
158471,U1154,46.34,-0.017132956047662833
160921,U1159,68.53,-0.017133815022672676
120695,U1092,5.0,-0.01713856163981988
127870,U1310,33.04,-0.017143720411293528
122364,U1310,27.8,-0.017156268799339663
140121,U1162,110.98,-0.017159616347073806
121538,U1250,5.0,-0.017161660940266454
153776,U1250,5.0,-0.017161660940266454
139421,U1265,112.21,-0.017167958321759928
133212,U1271,125.86,-0.017169153351132657
154948,U1276,47.53,-0.017179730266000903
102184,U1101,120.17,-0.017180124859699712
121425,U1148,100.96,-0.017186022503671187
129166,U1096,98.06,-0.017202338077383823
126369,U1377,22.27,-0.01720689820928723
162768,U1028,32.46,-0.017209376389401048
159893,U1021,70.48,-0.017212531560340943
