tx_id,user_id,date,region,merchant,amount
143476,U1313,2024-02-28,West,StoreA,190.38
143477,U1060,2024-02-28,South,CafeX,54.78
143478,U1069,2024-02-28,East,StoreB,166.03
143479,U1031,2024-02-28,East,Grocery,88.88
143480,U1160,2024-02-28,North,TravelCo,129.67
143481,U1182,2024-02-28,West,Grocery,73.2
143482,U1250,2024-02-28,East,StoreA,125.03
143483,U1084,2024-02-28,East,StoreB,43.58
143484,U1307,2024-02-28,South,CafeX,74.97
143485,U1147,2024-02-28,West,RideShare,96.22
143486,U1064,2024-02-28,South,OnlineShop,19.57
143487,U1195,2024-02-28,North,TravelCo,159.42
143488,U1166,2024-02-28,North,RideShare,5
143489,U1122,2024-02-28,South,CafeX,79.23
143490,U1394,2024-02-28,West,StoreA,10.19
143491,U1347,2024-02-28,West,Electronics,40.08
143492,U1140,2024-02-28,North,RideShare,72.14
143493,U1045,2024-02-28,East,OnlineShop,65.21
143494,U1019,2024-02-28,North,TravelCo,53.49
143495,U1017,2024-02-28,East,Grocery,55.82
143496,U1060,2024-02-28,South,StoreA,100.1
143497,U1018,2024-02-28,North,Electronics,87.85
143498,U1237,2024-02-28,East,OnlineShop,729.0
143499,U1321,2024-02-28,West,Pharmacy,74.07
143500,U1070,2024-02-28,East,Electronics,45.32
143501,U1248,2024-02-28,South,StoreB,5
143502,U1118,2024-02-28,East,Pharmacy,124.85
143503,U1181,2024-02-28,East,Electronics,95.42
143504,U1124,2024-02-28,West,TravelCo,5
143505,U1003,2024-02-28,West,Pharmacy,155.33
143506,U1253,2024-02-28,East,CafeX,14.33
143507,U1114,2024-02-28,North,Electronics,82.89
143508,U1027,2024-02-28,West,TravelCo,103.94
143509,U1312,2024-02-28,North,RideShare,92.53
143510,U1142,2024-02-28,East,StoreA,13.25
143511,U1180,2024-02-28,South,CafeX,50.01
143512,U1023,2024-02-28,East,Pharmacy,154.92
143513,U1123,2024-02-28,North,OnlineShop,117.32
143514,U1116,2024-02-28,West,StoreA,68.43
143515,U1013,2024-02-28,East,Pharmacy,36.49
143516,U1073,2024-02-28,West,RideShare,63.04
143517,U1269,2024-02-28,North,Electronics,41.17
143518,U1040,2024-02-28,East,Grocery,43.33
143519,U1330,2024-02-28,South,Grocery,153.73
143520,U1252,2024-02-28,South,CafeX,5
143521,U1338,2024-02-28,West,Grocery,172.62
143522,U1290,2024-02-28,North,StoreA,94.89
143523,U1095,2024-02-28,West,TravelCo,51.87
143524,U1061,2024-02-28,West,StoreA,87.72
143525,U1024,2024-02-28,West,TravelCo,61.41
143526,U1102,2024-02-28,West,StoreB,51.04
143527,U1165,2024-02-28,North,Pharmacy,67.46
143528,U1182,2024-02-28,North,StoreB,71.04
143529,U1374,2024-02-28,South,TravelCo,98.07
143530,U1130,2024-02-28,West,TravelCo,31.74
143531,U1133,2024-02-28,North,TravelCo,54.28
143532,U1185,2024-02-28,North,OnlineShop,45.99
143533,U1126,2024-02-28,South,CafeX,53.71
143534,U1360,2024-02-28,South,Electronics,129.51
143535,U1183,2024-02-28,North,StoreA,31.46
143536,U1090,2024-02-28,West,Grocery,158.53
143537,U1248,2024-02-28,West,TravelCo,166.58
143538,U1373,2024-02-28,South,Pharmacy,119.78
143539,U1192,2024-02-28,South,RideShare,117.13
143540,U1347,2024-02-28,South,CafeX,148.41
143541,U1084,2024-02-28,East,RideShare,5
143542,U1088,2024-02-28,East,CafeX,5
143543,U1336,2024-02-28,East,RideShare,36.36
143544,U1190,2024-02-28,North,RideShare,44.0
143545,U1046,2024-02-28,West,TravelCo,101.96
143546,U1140,2024-02-28,East,RideShare,139.89
143547,U1140,2024-02-28,South,TravelCo,57.58
143548,U1308,2024-02-28,West,OnlineShop,56.32
143549,U1070,2024-02-28,North,RideShare,40.89
143550,U1335,2024-02-28,South,Grocery,76.42
143551,U1370,2024-02-28,West,StoreA,5
143552,U1135,2024-02-28,South,TravelCo,24.84
143553,U1020,2024-02-28,South,Pharmacy,33.12
143554,U1314,2024-02-28,East,Pharmacy,102.36
143555,U1228,2024-02-28,West,OnlineShop,69.51
143556,U1234,2024-02-28,North,Pharmacy,30.37
143557,U1317,2024-02-28,East,Grocery,28.31
143558,U1054,2024-02-28,North,TravelCo,66.6
143559,U1021,2024-02-28,North,StoreB,62.92
143560,U1297,2024-02-28,North,RideShare,146.66
143561,U1176,2024-02-28,South,Pharmacy,74.99
143562,U1242,2024-02-28,West,OnlineShop,106.21
143563,U1294,2024-02-28,North,Grocery,93.69
143564,U1285,2024-02-28,West,Pharmacy,23.08
143565,U1396,2024-02-28,East,StoreB,96.4
143566,U1032,2024-02-28,East,StoreB,42.27
143567,U1241,2024-02-28,North,TravelCo,38.71
143568,U1117,2024-02-28,South,Pharmacy,46.58
143569,U1322,2024-02-28,East,Electronics,117.46
143570,U1361,2024-02-28,North,Pharmacy,35.13
143571,U1285,2024-02-28,North,StoreA,60.32
143572,U1069,2024-02-28,East,CafeX,44.86
143573,U1043,2024-02-28,North,RideShare,11.42
143574,U1355,2024-02-28,West,Grocery,89.32
143575,U1039,2024-02-28,South,Pharmacy,29.76
143576,U1331,2024-02-28,South,CafeX,5
143577,U1304,2024-02-28,East,CafeX,5
143578,U1007,2024-02-28,North,StoreB,69.17
143579,U1123,2024-02-28,North,StoreA,60.26
143580,U1399,2024-02-28,West,Pharmacy,90.27
143581,U1093,2024-02-28,North,CafeX,29.55
143582,U1048,2024-02-28,West,OnlineShop,111.31
143583,U1038,2024-02-28,East,TravelCo,158.55
143584,U1055,2024-02-28,West,TravelCo,5
143585,U1352,2024-02-28,East,Electronics,45.67
143586,U1365,2024-02-28,East,Grocery,57.82
143587,U1283,2024-02-28,East,Electronics,106.68
143588,U1154,2024-02-28,North,Grocery,36.81
143589,U1348,2024-02-28,East,StoreB,82.04
143590,U1167,2024-02-28,North,StoreB,76.89
143591,U1270,2024-02-28,East,Pharmacy,132.42
143592,U1045,2024-02-28,North,StoreB,120.56
143593,U1168,2024-02-28,North,RideShare,103.16
143594,U1196,2024-02-28,North,StoreA,73.37
143595,U1056,2024-02-28,North,StoreB,50.46
143596,U1235,2024-02-28,South,Pharmacy,8.24
143597,U1035,2024-02-28,East,TravelCo,9.27
143598,U1323,2024-02-28,North,RideShare,5
143599,U1079,2024-02-28,South,StoreB,46.89
143600,U1172,2024-02-28,East,StoreA,131.66
143601,U1222,2024-02-28,West,StoreB,12.47
143602,U1330,2024-02-28,South,TravelCo,112.19
143603,U1131,2024-02-28,South,OnlineShop,23.22
143604,U1033,2024-02-28,West,Grocery,71.42
143605,U1010,2024-02-28,West,StoreA,62.61
143606,U1353,2024-02-28,East,Electronics,62.57
143607,U1370,2024-02-28,North,CafeX,53.87
143608,U1311,2024-02-28,North,Pharmacy,106.86
143609,U1107,2024-02-28,North,Electronics,59.85
143610,U1030,2024-02-28,East,RideShare,5
143611,U1079,2024-02-28,North,StoreB,60.08
143612,U1037,2024-02-28,North,StoreA,91.23
143613,U1285,2024-02-28,South,StoreB,58.94
143614,U1008,2024-02-28,South,CafeX,5
143615,U1154,2024-02-28,South,RideShare,106.61
143616,U1173,2024-02-28,North,StoreB,70.99
143617,U1071,2024-02-28,West,Pharmacy,52.88
143618,U1025,2024-02-28,West,CafeX,162.35
143619,U1302,2024-02-28,East,OnlineShop,24.4
143620,U1333,2024-02-28,West,Pharmacy,5
143621,U1131,2024-02-28,North,Pharmacy,107.15
143622,U1280,2024-02-28,South,Pharmacy,40.19
143623,U1219,2024-02-28,North,Pharmacy,95.24
143624,U1224,2024-02-28,West,OnlineShop,48.83
143625,U1125,2024-02-28,West,CafeX,77.92
143626,U1053,2024-02-28,East,Pharmacy,74.94
143627,U1197,2024-02-28,East,StoreA,142.01
143628,U1212,2024-02-28,North,Grocery,181.84
143629,U1132,2024-02-28,North,Electronics,28.18
143630,U1262,2024-02-28,South,StoreB,78.76
143631,U1385,2024-02-28,West,RideShare,84.6
143632,U1194,2024-02-28,West,RideShare,68.8
143633,U1143,2024-02-28,North,CafeX,153.87
143634,U1282,2024-02-28,South,TravelCo,41.56
143635,U1371,2024-02-28,South,Grocery,5
143636,U1343,2024-02-28,East,CafeX,61.23
143637,U1128,2024-02-28,South,StoreA,99.13
143638,U1236,2024-02-28,West,CafeX,107.97
143639,U1317,2024-02-28,East,TravelCo,69.13
143640,U1159,2024-02-28,North,RideShare,129.34
143641,U1132,2024-02-28,South,Pharmacy,79.89
143642,U1306,2024-02-28,South,TravelCo,21.84
143643,U1098,2024-02-28,East,CafeX,114.08
143644,U1189,2024-02-28,South,Grocery,112.76
143645,U1147,2024-02-28,North,RideShare,45.75
143646,U1149,2024-02-28,South,StoreA,94.73
143647,U1307,2024-02-28,West,Grocery,79.41
143648,U1172,2024-02-28,West,Grocery,52.53
143649,U1220,2024-02-28,East,Pharmacy,98.15
143650,U1149,2024-02-28,West,OnlineShop,8.56
143651,U1398,2024-02-28,West,Grocery,118.72
143652,U1268,2024-02-28,North,OnlineShop,5
143653,U1298,2024-02-28,West,Electronics,95.92
143654,U1152,2024-02-28,South,StoreA,19.47
143655,U1089,2024-02-28,South,CafeX,1049.01
143656,U1352,2024-02-28,South,StoreA,67.37
143657,U1010,2024-02-28,East,OnlineShop,168.44
143658,U1012,2024-02-28,South,Grocery,48.94
143659,U1115,2024-02-28,North,Grocery,73.53
143660,U1021,2024-02-28,South,StoreA,67.33
143661,U1332,2024-02-28,West,Grocery,83.35
143662,U1088,2024-02-28,South,TravelCo,56.71
143663,U1399,2024-02-28,East,CafeX,58.35
143664,U1057,2024-02-28,North,StoreB,170.36
143665,U1395,2024-02-28,East,RideShare,139.22
143666,U1180,2024-02-28,North,RideShare,201.05
143667,U1334,2024-02-28,South,Electronics,39.31
143668,U1193,2024-02-28,West,StoreB,49.19
143669,U1177,2024-02-28,South,CafeX,138.25
143670,U1118,2024-02-28,South,CafeX,42.55
143671,U1128,2024-02-28,East,StoreA,105.96
143672,U1336,2024-02-28,East,StoreB,123.18
143673,U1172,2024-02-28,West,CafeX,18.69
143674,U1241,2024-02-28,West,StoreA,71.39
143675,U1219,2024-02-28,West,StoreB,109.12
143676,U1073,2024-02-28,South,StoreA,102.9
143677,U1309,2024-02-28,East,TravelCo,66.17
143678,U1330,2024-02-28,West,Grocery,56.16
143679,U1356,2024-02-28,West,Electronics,64.32
143680,U1386,2024-02-28,West,Pharmacy,102.77
143681,U1212,2024-02-28,South,Pharmacy,112.03
143682,U1050,2024-02-28,East,RideShare,125.86
143683,U1389,2024-02-28,East,StoreA,72.72
143684,U1373,2024-02-28,North,StoreB,139.39
143685,U1203,2024-02-28,South,Electronics,43.55
143686,U1320,2024-02-28,North,TravelCo,79.03
143687,U1263,2024-02-28,South,TravelCo,5
143688,U1356,2024-02-28,East,StoreA,38.07
143689,U1023,2024-02-28,West,Pharmacy,66.61
143690,U1059,2024-02-28,North,Pharmacy,119.07
143691,U1181,2024-02-28,East,Pharmacy,117.16
143692,U1329,2024-02-28,South,OnlineShop,102.13
143693,U1242,2024-02-28,West,CafeX,57.0
143694,U1043,2024-02-28,South,OnlineShop,118.7
143695,U1391,2024-02-28,West,Pharmacy,87.68
143696,U1083,2024-02-28,North,Electronics,21.72
143697,U1004,2024-02-28,West,TravelCo,24.62
143698,U1225,2024-02-28,South,Electronics,52.18
143699,U1192,2024-02-28,East,Pharmacy,36.1
143700,U1303,2024-02-28,North,StoreB,111.24
143701,U1007,2024-02-28,East,StoreA,5
143702,U1148,2024-02-28,North,Electronics,90.63
143703,U1344,2024-02-28,South,Grocery,97.74
143704,U1382,2024-02-28,East,RideShare,118.36
143705,U1390,2024-02-28,West,StoreA,85.29
143706,U1140,2024-02-28,South,CafeX,110.64
143707,U1228,2024-02-28,East,Electronics,115.3
143708,U1182,2024-02-28,East,Grocery,32.7
143709,U1008,2024-02-28,East,StoreB,90.3
143710,U1326,2024-02-28,North,StoreB,102.05
143711,U1274,2024-02-28,East,TravelCo,56.43
143712,U1231,2024-02-28,West,Pharmacy,39.59
143713,U1021,2024-02-28,North,Pharmacy,83.55
143714,U1291,2024-02-28,East,StoreA,62.76
143715,U1132,2024-02-28,East,Pharmacy,133.63
143716,U1184,2024-02-28,West,StoreB,124.33
143717,U1218,2024-02-28,West,StoreA,67.04
143718,U1048,2024-02-28,North,Pharmacy,67.37
143719,U1140,2024-02-28,South,StoreA,169.28
143720,U1245,2024-02-28,North,Electronics,40.69
143721,U1307,2024-02-28,West,TravelCo,123.8
143722,U1231,2024-02-28,North,RideShare,57.11
143723,U1015,2024-02-28,East,TravelCo,294.62
143724,U1226,2024-02-28,West,StoreA,74.65
143725,U1183,2024-02-28,East,CafeX,58.32
143726,U1316,2024-02-28,North,Electronics,5
143727,U1230,2024-02-28,North,CafeX,18.18
143728,U1307,2024-02-28,West,TravelCo,64.49
143729,U1166,2024-02-28,East,Pharmacy,29.43
143730,U1121,2024-02-28,East,Electronics,29.29
143731,U1285,2024-02-28,East,Electronics,8.7
143732,U1252,2024-02-28,South,OnlineShop,78.45
143733,U1105,2024-02-28,South,StoreA,94.23
143734,U1256,2024-02-28,North,StoreB,5
143735,U1016,2024-02-28,North,Electronics,93.88
143736,U1081,2024-02-28,North,Pharmacy,5
143737,U1132,2024-02-28,South,Electronics,47.3
143738,U1326,2024-02-28,South,StoreB,165.32
143739,U1328,2024-02-28,East,Electronics,39.61
143740,U1356,2024-02-28,East,Grocery,59.6
143741,U1370,2024-02-28,South,StoreA,17.2
143742,U1338,2024-02-28,North,RideShare,58.68
143743,U1162,2024-02-28,South,Grocery,75.94
143744,U1152,2024-02-28,West,Grocery,5
143745,U1169,2024-02-28,West,RideShare,62.34
143746,U1373,2024-02-28,South,CafeX,172.29
143747,U1155,2024-02-28,South,OnlineShop,63.72
143748,U1306,2024-02-28,South,TravelCo,121.62
143749,U1225,2024-02-28,West,Electronics,75.99
143750,U1301,2024-02-28,South,Pharmacy,5
143751,U1378,2024-02-28,East,Electronics,5
143752,U1249,2024-02-28,South,CafeX,53.47
143753,U1143,2024-02-28,East,OnlineShop,157.63
143754,U1094,2024-02-28,North,TravelCo,47.68
143755,U1054,2024-02-28,East,Electronics,5
143756,U1054,2024-02-28,South,StoreB,43.03
143757,U1305,2024-02-28,East,CafeX,80.95
143758,U1309,2024-02-28,East,RideShare,5.5
143759,U1274,2024-02-28,East,Electronics,36.34
143760,U1110,2024-02-28,East,Electronics,115.69
143761,U1182,2024-02-28,North,CafeX,95.56
143762,U1140,2024-02-28,East,OnlineShop,76.63
143763,U1150,2024-02-28,South,RideShare,142.46
143764,U1141,2024-02-28,West,StoreA,60.13
143765,U1032,2024-02-28,North,TravelCo,22.95
143766,U1328,2024-02-28,East,TravelCo,5
143767,U1054,2024-02-28,South,TravelCo,47.25
143768,U1282,2024-02-28,North,RideShare,114.24
143769,U1214,2024-02-28,East,CafeX,64.0
143770,U1022,2024-02-28,West,Electronics,141.72
143771,U1179,2024-02-28,East,StoreA,205.92
143772,U1340,2024-02-28,West,Grocery,80.6
143773,U1248,2024-02-28,West,Electronics,46.24
143774,U1039,2024-02-28,East,Grocery,5
143775,U1308,2024-02-28,North,StoreB,83.54
143776,U1204,2024-02-28,East,Pharmacy,10.32
143777,U1085,2024-02-28,South,RideShare,86.45
143778,U1259,2024-02-28,East,OnlineShop,82.71
143779,U1328,2024-02-28,West,StoreB,102.71
143780,U1103,2024-02-28,East,TravelCo,7.42
143781,U1335,2024-02-28,North,OnlineShop,5
143782,U1340,2024-02-28,West,Grocery,81.2
143783,U1151,2024-02-28,South,RideShare,51.59
143784,U1129,2024-02-28,East,Grocery,103.61
143785,U1376,2024-02-28,North,Grocery,5
143786,U1094,2024-02-28,South,StoreA,35.38
143787,U1064,2024-02-28,East,Pharmacy,109.17
143788,U1265,2024-02-28,West,Pharmacy,18.95
143789,U1226,2024-02-28,West,CafeX,68.66
143790,U1228,2024-02-28,East,CafeX,79.43
143791,U1054,2024-02-28,West,Electronics,155.06
143792,U1082,2024-02-28,East,Pharmacy,123.2
143793,U1335,2024-02-28,West,Electronics,61.73
143794,U1320,2024-02-28,West,CafeX,73.83
143795,U1019,2024-02-28,South,Pharmacy,67.51
143796,U1216,2024-02-28,West,TravelCo,41.36
143797,U1151,2024-02-28,South,Electronics,84.35
143798,U1398,2024-02-28,North,Grocery,49.0
143799,U1319,2024-02-28,East,OnlineShop,24.88
143800,U1212,2024-02-28,North,Pharmacy,140.25
143801,U1150,2024-02-28,South,OnlineShop,5
143802,U1212,2024-02-28,North,OnlineShop,41.54
143803,U1158,2024-02-28,North,Grocery,114.96
143804,U1063,2024-02-28,East,Electronics,5.47
143805,U1289,2024-02-28,South,StoreB,15.53
143806,U1028,2024-02-28,West,OnlineShop,85.99
143807,U1274,2024-02-28,East,Pharmacy,87.1
143808,U1307,2024-02-28,South,OnlineShop,5
143809,U1346,2024-02-28,South,Pharmacy,1002.12
143810,U1084,2024-02-28,West,TravelCo,71.97
143811,U1275,2024-02-28,East,StoreA,20.27
143812,U1110,2024-02-28,South,StoreA,8.44
143813,U1386,2024-02-28,North,Grocery,190.66
143814,U1388,2024-02-28,East,StoreB,73.42
143815,U1364,2024-02-28,North,TravelCo,98.9
143816,U1166,2024-02-28,South,OnlineShop,131.05
143817,U1342,2024-02-28,West,StoreA,173.19
143818,U1019,2024-02-28,West,CafeX,86.97
143819,U1389,2024-02-28,East,Grocery,49.56
143820,U1046,2024-02-28,South,StoreB,20.97
143821,U1032,2024-02-28,South,StoreB,135.54
143822,U1222,2024-02-28,West,TravelCo,132.82
143823,U1028,2024-02-28,East,Grocery,27.29
143824,U1347,2024-02-28,East,Pharmacy,19.04
143825,U1068,2024-02-28,West,StoreA,57.7
143826,U1260,2024-02-28,West,StoreB,9.18
143827,U1313,2024-02-28,East,StoreA,117.82
143828,U1170,2024-02-28,North,Grocery,72.63
143829,U1210,2024-02-28,East,TravelCo,14.99
143830,U1070,2024-02-28,West,Electronics,10.63
143831,U1282,2024-02-28,South,TravelCo,5.46
143832,U1093,2024-02-28,East,RideShare,56.02
143833,U1204,2024-02-28,East,StoreB,33.53
143834,U1205,2024-02-28,West,Grocery,38.04
143835,U1362,2024-02-28,East,OnlineShop,20.65
143836,U1292,2024-02-28,East,StoreA,5.93
143837,U1121,2024-02-28,North,OnlineShop,188.39
143838,U1301,2024-02-28,North,StoreA,103.96
143839,U1080,2024-02-28,North,CafeX,49.16
143840,U1003,2024-02-28,West,Electronics,173.71
143841,U1208,2024-02-28,South,StoreB,72.17
143842,U1386,2024-02-28,South,RideShare,82.01
143843,U1238,2024-02-28,North,CafeX,114.47
143844,U1285,2024-02-28,North,Pharmacy,26.85
143845,U1154,2024-02-28,East,Pharmacy,62.96
143846,U1036,2024-02-28,West,OnlineShop,69.94
143847,U1360,2024-02-28,North,OnlineShop,25.17
143848,U1135,2024-02-28,North,Pharmacy,5
143849,U1157,2024-02-28,South,OnlineShop,98.38
143850,U1371,2024-02-28,West,CafeX,65.08
143851,U1031,2024-02-28,South,StoreB,97.17
143852,U1301,2024-02-28,South,StoreB,49.11
143853,U1078,2024-02-28,East,TravelCo,97.32
143854,U1329,2024-02-28,South,Electronics,74.2
143855,U1167,2024-02-28,South,RideShare,40.2
143856,U1023,2024-02-28,North,StoreA,17.04
143857,U1104,2024-02-28,East,TravelCo,72.24
143858,U1147,2024-02-28,North,TravelCo,46.08
143859,U1217,2024-02-28,East,StoreB,91.99
143860,U1181,2024-02-28,West,CafeX,55.39
143861,U1375,2024-02-28,North,TravelCo,63.23
143862,U1212,2024-02-28,East,RideShare,37.06
143863,U1331,2024-02-28,South,StoreA,22.03
143864,U1365,2024-02-28,South,Pharmacy,106.62
143865,U1316,2024-02-28,East,Electronics,135.59
143866,U1329,2024-02-28,South,StoreA,32.34
143867,U1322,2024-02-28,East,CafeX,965.85
143868,U1200,2024-02-28,South,Grocery,32.71
143869,U1249,2024-02-28,West,StoreA,164.71
143870,U1099,2024-02-28,North,CafeX,35.55
143871,U1371,2024-02-28,East,CafeX,81.05
143872,U1328,2024-02-28,South,StoreB,51.0
143873,U1249,2024-02-28,West,TravelCo,90.68
143874,U1253,2024-02-28,South,RideShare,130.99
143875,U1127,2024-02-28,South,TravelCo,152.72
143876,U1238,2024-02-28,North,Electronics,177.64
143877,U1049,2024-02-28,East,StoreA,20.72
143878,U1093,2024-02-28,North,StoreA,59.35
143879,U1046,2024-02-28,West,Grocery,37.29
143880,U1043,2024-02-28,East,RideShare,109.07
143881,U1037,2024-02-28,East,CafeX,32.27
143882,U1399,2024-02-28,North,Electronics,49.76
143883,U1076,2024-02-28,West,Pharmacy,40.24
143884,U1395,2024-02-28,North,StoreA,67.98
143885,U1081,2024-02-28,East,Pharmacy,5
143886,U1234,2024-02-28,East,StoreA,55.12
143887,U1364,2024-02-28,West,StoreA,96.67
143888,U1064,2024-02-28,East,OnlineShop,5
143889,U1088,2024-02-28,North,OnlineShop,89.99
143890,U1123,2024-02-28,South,Electronics,126.28
143891,U1056,2024-02-28,East,RideShare,69.11
143892,U1301,2024-02-28,East,Electronics,5
143893,U1065,2024-02-28,North,StoreB,25.07
143894,U1386,2024-02-28,East,TravelCo,93.18
143895,U1277,2024-02-28,South,CafeX,108.03
143896,U1335,2024-02-28,North,TravelCo,1285.3
143897,U1272,2024-02-28,South,StoreA,87.94
143898,U1126,2024-02-28,North,TravelCo,5
143899,U1177,2024-02-28,West,StoreB,42.63
143900,U1191,2024-02-28,West,Grocery,56.51
143901,U1335,2024-02-28,North,Pharmacy,5
143902,U1141,2024-02-28,North,Electronics,37.37
143903,U1373,2024-02-28,North,RideShare,57.68
143904,U1113,2024-02-28,East,StoreA,88.75
143905,U1016,2024-02-28,North,StoreA,125.25
143906,U1009,2024-02-28,North,Electronics,5
143907,U1018,2024-02-28,West,Pharmacy,46.67
143908,U1136,2024-02-28,East,StoreA,5
143909,U1063,2024-02-28,West,TravelCo,68.21
143910,U1189,2024-02-28,West,Pharmacy,9.75
143911,U1130,2024-02-28,East,Grocery,139.27
143912,U1060,2024-02-28,North,TravelCo,195.94
143913,U1196,2024-02-28,West,StoreA,60.32
143914,U1041,2024-02-28,North,StoreA,156.34
143915,U1190,2024-02-28,West,StoreB,97.52
143916,U1159,2024-02-28,North,TravelCo,11.67
143917,U1302,2024-02-28,North,OnlineShop,46.51
143918,U1023,2024-02-28,West,OnlineShop,90.72
143919,U1382,2024-02-28,East,StoreB,50.05
143920,U1037,2024-02-28,West,CafeX,152.78
143921,U1036,2024-02-28,North,RideShare,137.23
143922,U1239,2024-02-28,West,CafeX,67.48
143923,U1289,2024-02-28,South,OnlineShop,75.62
143924,U1276,2024-02-28,South,StoreB,100.14
143925,U1099,2024-02-28,West,Pharmacy,53.02
143926,U1365,2024-02-28,North,TravelCo,42.32
143927,U1246,2024-02-28,South,CafeX,5
143928,U1045,2024-02-28,North,Pharmacy,55.26
143929,U1001,2024-02-28,East,StoreB,111.77
143930,U1378,2024-02-28,East,CafeX,50.28
143931,U1284,2024-02-28,South,RideShare,60.97
143932,U1082,2024-02-28,South,StoreA,39.81
143933,U1197,2024-02-28,North,OnlineShop,74.57
143934,U1122,2024-02-28,North,TravelCo,139.12
143935,U1080,2024-02-28,East,Grocery,124.42
143936,U1026,2024-02-28,South,StoreA,75.28
143937,U1393,2024-02-28,South,RideShare,79.48
143938,U1158,2024-02-28,West,CafeX,20.35
143939,U1195,2024-02-28,East,CafeX,80.15
143940,U1016,2024-02-28,East,Pharmacy,240.86
143941,U1239,2024-02-28,South,Electronics,73.19
143942,U1060,2024-02-28,West,Electronics,30.66
143943,U1253,2024-02-28,East,Grocery,48.97
143944,U1072,2024-02-28,South,Electronics,26.86
143945,U1067,2024-02-28,South,RideShare,74.56
143946,U1192,2024-02-28,East,TravelCo,27.9
143947,U1188,2024-02-28,West,StoreB,37.13
143948,U1227,2024-02-28,South,CafeX,133.89
143949,U1163,2024-02-28,North,Grocery,38.81
143950,U1095,2024-02-28,North,OnlineShop,96.19
143951,U1071,2024-02-28,South,Electronics,68.5
143952,U1195,2024-02-28,South,OnlineShop,153.39
143953,U1353,2024-02-28,North,Electronics,126.99
143954,U1117,2024-02-28,West,TravelCo,8.48
143955,U1319,2024-02-28,North,RideShare,48.52
143956,U1022,2024-02-28,West,CafeX,104.63
143957,U1398,2024-02-28,North,StoreB,46.54
143958,U1341,2024-02-28,South,Grocery,5
143959,U1017,2024-02-28,North,OnlineShop,73.95
143960,U1002,2024-02-28,East,OnlineShop,111.82
143961,U1086,2024-02-28,North,OnlineShop,37.99
143962,U1315,2024-02-28,East,StoreA,18.23
143963,U1154,2024-02-28,West,TravelCo,35.06
143964,U1257,2024-02-28,East,Electronics,43.1
143965,U1300,2024-02-28,North,TravelCo,72.42
143966,U1043,2024-02-28,West,Pharmacy,66.56
143967,U1033,2024-02-28,North,RideShare,157.51
143968,U1260,2024-02-28,West,StoreB,110.1
143969,U1390,2024-02-28,East,CafeX,66.69
143970,U1153,2024-02-28,East,StoreA,34.66
143971,U1066,2024-02-28,East,StoreB,22.92
143972,U1292,2024-02-28,South,Pharmacy,42.23
143973,U1075,2024-02-28,West,OnlineShop,79.24
143974,U1392,2024-02-28,East,Grocery,40.18
143975,U1351,2024-02-28,North,Electronics,60.4
143976,U1205,2024-02-28,South,Electronics,76.12
143977,U1346,2024-02-28,North,Grocery,86.46
143978,U1349,2024-02-28,East,CafeX,103.9
143979,U1081,2024-02-28,East,StoreB,62.94
143980,U1067,2024-02-28,South,Electronics,32.42
143981,U1014,2024-02-28,North,StoreB,85.86
143982,U1148,2024-02-28,South,Electronics,62.3
143983,U1374,2024-02-28,West,Pharmacy,37.2
143984,U1039,2024-02-28,North,OnlineShop,42.79
143985,U1000,2024-02-28,East,StoreB,37.11
143986,U1163,2024-02-28,East,TravelCo,60.39
143987,U1071,2024-02-28,East,TravelCo,105.92
143988,U1235,2024-02-28,East,CafeX,80.97
143989,U1373,2024-02-28,South,StoreA,130.81
143990,U1043,2024-02-28,West,Electronics,82.34
143991,U1176,2024-02-28,East,OnlineShop,34.27
143992,U1006,2024-02-28,South,StoreB,13.21
143993,U1312,2024-02-28,North,Electronics,67.45
143994,U1220,2024-02-28,North,RideShare,6.07
143995,U1263,2024-02-28,North,OnlineShop,119.6
143996,U1302,2024-02-28,West,TravelCo,147.96
143997,U1100,2024-02-28,South,TravelCo,75.41
143998,U1068,2024-02-28,East,TravelCo,5
143999,U1002,2024-02-28,West,CafeX,5
144000,U1354,2024-02-28,North,StoreA,190.64
144001,U1200,2024-02-28,West,RideShare,113.34
144002,U1149,2024-02-28,East,Grocery,79.06
144003,U1027,2024-02-28,West,TravelCo,86.31
144004,U1131,2024-02-28,North,StoreB,75.26
144005,U1293,2024-02-28,South,TravelCo,92.76
144006,U1229,2024-02-28,East,OnlineShop,5
144007,U1071,2024-02-28,North,CafeX,5
144008,U1223,2024-02-28,South,CafeX,72.9
144009,U1221,2024-02-28,South,CafeX,71.52
144010,U1003,2024-02-28,North,Electronics,100.55
144011,U1349,2024-02-28,South,Pharmacy,49.15
144012,U1348,2024-02-28,East,Electronics,121.14
144013,U1347,2024-02-28,West,TravelCo,132.84
144014,U1156,2024-02-28,West,RideShare,79.74
144015,U1215,2024-02-28,South,OnlineShop,33.79
144016,U1070,2024-02-28,North,Electronics,112.7
144017,U1273,2024-02-28,North,CafeX,86.69
144018,U1015,2024-02-28,West,StoreB,140.82
144019,U1219,2024-02-28,West,StoreA,43.48
144020,U1325,2024-02-28,North,StoreA,101.81
144021,U1342,2024-02-28,South,Electronics,5
144022,U1275,2024-02-28,North,StoreB,54.81
144023,U1202,2024-02-28,South,StoreA,73.94
144024,U1292,2024-02-28,West,Electronics,66.51
144025,U1379,2024-02-28,North,OnlineShop,93.17
